,username,sourcetile,imagename,cored,diffuse,CAA,negative,flag,notsure,source
9043,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_23.jpg,0.0,3.1247796474358975,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4926,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_26.jpg,0.0,3.4895833333333335,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6678,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_27.jpg,0.0,3.324882075471698,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4476,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_28.jpg,0.0,3.4887162412134662,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7415,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_29.jpg,0.0,2.17,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2831,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_32.jpg,0.0,2.058723404255319,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3445,NA (prediction),17-3_UTSW_temporal_6E10_10_14,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_14_43.jpg,0.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6052,NA (prediction),17-3_UTSW_temporal_6E10_10_15,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_15_12.jpg,0.42272727272727273,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2509,NA (prediction),17-3_UTSW_temporal_6E10_10_15,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_15_15.jpg,1.0,0.4621212121212121,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7992,NA (prediction),17-3_UTSW_temporal_6E10_10_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_24_18.jpg,0.0,0.6739130434782609,0.0,0.0,1.0,1.0,17-3_UTSW_temporal_6E10
7297,NA (prediction),17-3_UTSW_temporal_6E10_10_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_24_19.jpg,0.0,1.0,0.0,0.0,1.0,1.0,17-3_UTSW_temporal_6E10
10398,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_23.jpg,1.0,0.24074074074074073,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10275,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_27.jpg,0.2878787878787879,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6040,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_33.jpg,0.0,1.393939393939394,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5111,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_40.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1269,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_10.jpg,0.0,2.448529411764706,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4021,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_11.jpg,0.0,2.8478260869565215,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10055,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_15.jpg,0.0,1.9042553191489362,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1462,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_8.jpg,0.0,2.4669117647058822,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7522,NA (prediction),17-3_UTSW_temporal_6E10_11_16,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_16_28.jpg,0.0,1.6125,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9634,NA (prediction),17-3_UTSW_temporal_6E10_11_16,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_16_29.jpg,0.0,1.736842105263158,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7334,NA (prediction),17-3_UTSW_temporal_6E10_11_17,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_17_20.jpg,0.0,2.8852459016393444,0.0,0.0,1.0,1.0,17-3_UTSW_temporal_6E10
2389,NA (prediction),17-3_UTSW_temporal_6E10_11_17,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_17_21.jpg,0.0,2.2283355888413863,0.0,0.0,0.9444444444444444,0.9444444444444444,17-3_UTSW_temporal_6E10
4766,NA (prediction),17-3_UTSW_temporal_6E10_11_17,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_17_22.jpg,0.0,3.3625730994152048,0.0,0.0,1.0,1.0,17-3_UTSW_temporal_6E10
10135,NA (prediction),17-3_UTSW_temporal_6E10_11_17,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_17_25.jpg,0.0,3.821566110397946,0.0,0.0,1.0,1.0,17-3_UTSW_temporal_6E10
8799,NA (prediction),17-3_UTSW_temporal_6E10_11_17,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_17_27.jpg,0.0,1.6475409836065573,0.0,0.0,0.7083333333333334,0.7083333333333334,17-3_UTSW_temporal_6E10
5248,NA (prediction),17-3_UTSW_temporal_6E10_11_17,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_17_36.jpg,0.6428571428571429,1.6428571428571428,0.0,0.0,0.6428571428571429,0.0,17-3_UTSW_temporal_6E10
4650,NA (prediction),17-3_UTSW_temporal_6E10_11_17,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_17_39.jpg,1.0,2.1666666666666665,0.0,0.0,1.0,0.0,17-3_UTSW_temporal_6E10
6940,NA (prediction),17-3_UTSW_temporal_6E10_11_17,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_17_41.jpg,0.40476190476190477,1.4047619047619047,0.0,0.0,0.40476190476190477,0.0,17-3_UTSW_temporal_6E10
7289,NA (prediction),17-3_UTSW_temporal_6E10_11_19,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_19_1.jpg,0.0,1.2798900595510765,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3384,NA (prediction),17-3_UTSW_temporal_6E10_11_19,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_19_38.jpg,0.0,1.9596273291925463,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5649,NA (prediction),17-3_UTSW_temporal_6E10_11_19,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_19_6.jpg,0.0,1.1621621621621623,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9842,NA (prediction),17-3_UTSW_temporal_6E10_11_21,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_21_19.jpg,0.0,0.0,0.0,0.0,1.0,1.0,17-3_UTSW_temporal_6E10
3796,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_17.jpg,1.0,0.3695652173913043,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2271,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_18.jpg,0.43617021276595747,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1298,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_36.jpg,1.0,0.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8609,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_37.jpg,0.0,3.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9243,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_42.jpg,0.0,2.7592592592592595,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10301,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_43.jpg,0.0,2.642857142857143,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2510,NA (prediction),17-3_UTSW_temporal_6E10_11_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_24_12.jpg,0.0,1.8545454545454545,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5345,NA (prediction),17-3_UTSW_temporal_6E10_11_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_24_17.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6985,NA (prediction),17-3_UTSW_temporal_6E10_11_25,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_25_22.jpg,1.0,1.63,1.0,0.0,1.0,0.0,17-3_UTSW_temporal_6E10
5524,NA (prediction),17-3_UTSW_temporal_6E10_11_25,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_25_52.jpg,0.12497063659854357,1.1249706365985435,0.12497063659854357,0.0,0.12497063659854357,0.0,17-3_UTSW_temporal_6E10
9119,NA (prediction),17-3_UTSW_temporal_6E10_11_28,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_28_11.jpg,0.3018867924528302,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5581,NA (prediction),17-3_UTSW_temporal_6E10_11_28,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_28_16.jpg,1.0,0.2375,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9162,NA (prediction),17-3_UTSW_temporal_6E10_11_2,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_2_6.jpg,0.0,0.0,0.0,0.0,0.9846153846153847,0.9846153846153847,17-3_UTSW_temporal_6E10
8714,NA (prediction),17-3_UTSW_temporal_6E10_11_4,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_4_1.jpg,0.0,3.0027173913043477,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5104,NA (prediction),17-3_UTSW_temporal_6E10_11_4,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_4_2.jpg,0.0,2.7155797101449277,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4625,NA (prediction),17-3_UTSW_temporal_6E10_11_4,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_4_3.jpg,0.0,1.691764705882353,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9600,NA (prediction),17-3_UTSW_temporal_6E10_11_4,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_4_7.jpg,0.0,1.551948051948052,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1152,NA (prediction),17-3_UTSW_temporal_6E10_11_5,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_5_25.jpg,0.0,2.5,1.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3562,NA (prediction),17-3_UTSW_temporal_6E10_11_5,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_5_29.jpg,0.0,3.2360502673002673,1.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4119,NA (prediction),17-3_UTSW_temporal_6E10_11_5,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_5_35.jpg,0.0,1.8835978835978837,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9799,NA (prediction),17-3_UTSW_temporal_6E10_11_5,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_5_49.jpg,0.0,3.3513513513513513,0.5,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1805,NA (prediction),17-3_UTSW_temporal_6E10_12_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_12_31.jpg,0.0,0.028846153846153848,0.0,0.0,0.0,1.0,17-3_UTSW_temporal_6E10
9973,NA (prediction),17-3_UTSW_temporal_6E10_12_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_12_33.jpg,0.0,1.9583333333333335,0.0,0.0,0.0,0.7142857142857143,17-3_UTSW_temporal_6E10
8151,NA (prediction),17-3_UTSW_temporal_6E10_12_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_12_34.jpg,0.0,1.6349206349206349,0.0,0.0,0.0,0.5803571428571429,17-3_UTSW_temporal_6E10
6106,NA (prediction),17-3_UTSW_temporal_6E10_12_15,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_15_31.jpg,0.0,1.3728571428571428,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4768,NA (prediction),17-3_UTSW_temporal_6E10_12_15,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_15_33.jpg,0.0,1.8823350562480996,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7589,NA (prediction),17-3_UTSW_temporal_6E10_12_15,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_15_38.jpg,0.0,1.47,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
110,NA (prediction),17-3_UTSW_temporal_6E10_12_19,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_19_20.jpg,0.0,0.0,0.0,1.0,0.0,0.0,17-3_UTSW_temporal_6E10
5693,NA (prediction),17-3_UTSW_temporal_6E10_12_20,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_20_0.jpg,0.0,0.0,0.0,1.0,0.0,0.0,17-3_UTSW_temporal_6E10
1590,NA (prediction),17-3_UTSW_temporal_6E10_12_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_24_10.jpg,1.4823529411764707,0.4823529411764706,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3614,NA (prediction),17-3_UTSW_temporal_6E10_12_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_24_4.jpg,1.1411764705882352,1.9411764705882353,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
919,NA (prediction),17-3_UTSW_temporal_6E10_12_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_24_6.jpg,1.234453781512605,3.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
942,NA (prediction),17-3_UTSW_temporal_6E10_12_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_24_8.jpg,0.9705882352941176,1.9705882352941178,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5821,NA (prediction),17-3_UTSW_temporal_6E10_12_25,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_25_53.jpg,0.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
272,NA (prediction),17-3_UTSW_temporal_6E10_12_28,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_28_26.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10106,NA (prediction),17-3_UTSW_temporal_6E10_12_28,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_28_28.jpg,0.0,1.9390243902439024,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10271,NA (prediction),17-3_UTSW_temporal_6E10_12_28,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_28_36.jpg,0.0,0.0,0.0,0.0,1.0,1.0,17-3_UTSW_temporal_6E10
9579,NA (prediction),17-3_UTSW_temporal_6E10_12_2,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_2_19.jpg,1.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1241,NA (prediction),17-3_UTSW_temporal_6E10_12_2,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_2_20.jpg,1.0,0.8863636363636364,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4697,NA (prediction),17-3_UTSW_temporal_6E10_12_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_6_1.jpg,1.0,0.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4503,NA (prediction),17-3_UTSW_temporal_6E10_12_7,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_7_6.jpg,0.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5555,NA (prediction),17-3_UTSW_temporal_6E10_12_8,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_8_46.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6830,NA (prediction),17-3_UTSW_temporal_6E10_12_8,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_8_49.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4891,NA (prediction),17-3_UTSW_temporal_6E10_12_9,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_9_46.jpg,0.0,2.247095761381476,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5242,NA (prediction),17-3_UTSW_temporal_6E10_12_9,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_9_54.jpg,0.0,2.25,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8673,NA (prediction),17-3_UTSW_temporal_6E10_12_9,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_9_55.jpg,0.0,3.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9408,NA (prediction),17-3_UTSW_temporal_6E10_12_9,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_9_8.jpg,0.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3624,NA (prediction),17-3_UTSW_temporal_6E10_13_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_12_29.jpg,0.0,3.4385026737967914,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
925,NA (prediction),17-3_UTSW_temporal_6E10_13_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_12_32.jpg,0.0,3.242424242424242,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7222,NA (prediction),17-3_UTSW_temporal_6E10_13_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_12_34.jpg,0.0,4.1541889483065955,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5068,NA (prediction),17-3_UTSW_temporal_6E10_13_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_12_35.jpg,0.0,1.875,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4306,NA (prediction),17-3_UTSW_temporal_6E10_13_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_12_42.jpg,0.0,1.8573221315156798,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3813,NA (prediction),17-3_UTSW_temporal_6E10_13_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_12_56.jpg,0.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3343,NA (prediction),17-3_UTSW_temporal_6E10_13_16,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_16_2.jpg,1.0,0.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7254,NA (prediction),17-3_UTSW_temporal_6E10_13_21,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_21_31.jpg,1.0,0.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6476,NA (prediction),17-3_UTSW_temporal_6E10_13_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_22_35.jpg,1.0,0.72,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1542,NA (prediction),17-3_UTSW_temporal_6E10_13_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_22_37.jpg,0.5483255968169761,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8186,NA (prediction),17-3_UTSW_temporal_6E10_13_23,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_23_21.jpg,0.0,1.4816326530612245,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2598,NA (prediction),17-3_UTSW_temporal_6E10_13_23,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_23_29.jpg,0.0,1.4303135888501743,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6611,NA (prediction),17-3_UTSW_temporal_6E10_13_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_24_52.jpg,0.0,2.2450980392156863,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1711,NA (prediction),17-3_UTSW_temporal_6E10_13_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_24_55.jpg,0.0,1.627659574468085,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6444,NA (prediction),17-3_UTSW_temporal_6E10_13_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_24_57.jpg,0.0,1.7976190476190477,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
941,NA (prediction),17-3_UTSW_temporal_6E10_13_25,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_25_13.jpg,0.0,3.276463963963964,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6667,NA (prediction),17-3_UTSW_temporal_6E10_13_25,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_25_16.jpg,0.0,1.7075471698113207,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4636,NA (prediction),17-3_UTSW_temporal_6E10_13_25,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_25_4.jpg,0.0,3.054054054054054,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
