,username,timestamp,sourcetile,imagename,cored,diffuse,CAA,negative,flag,notsure,source
13,NP2,2019-02-15 20:52:32,47-3_UTSW_temporal_6E10_0_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_30.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
14,NP2,2019-02-25 03:13:37,47-3_UTSW_temporal_6E10_0_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_4.jpg,0.0,2.4782608695652173,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
15,NP2,2019-02-24 21:54:59,47-3_UTSW_temporal_6E10_0_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_7.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
16,NP2,2019-02-24 21:25:50,47-3_UTSW_temporal_6E10_0_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_8.jpg,0.0,1.7536940190259132,0.5870903035091544,0.0,0.30105426747311825,0.0,47-3_UTSW_temporal_6E10
17,NP2,2019-02-24 23:13:16,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_0.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
18,NP2,2019-02-21 16:38:19,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
19,NP2,2019-02-25 01:05:26,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_2.jpg,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
20,NP2,2019-02-21 16:29:12,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_3.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
21,NP2,2019-02-25 00:01:10,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_4.jpg,0.0,0.0,0.0,1.9196428571428568,0.0,0.0,47-3_UTSW_temporal_6E10
22,NP2,2019-02-21 14:55:57,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_5.jpg,0.0,0.0,0.0,2.0,0.0,0.0,47-3_UTSW_temporal_6E10
23,NP2,2019-02-21 17:41:12,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_6.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
24,NP2,2019-02-24 18:12:55,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_7.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
25,NP2,2019-02-25 02:55:30,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_0.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
26,NP2,2019-02-13 20:39:11,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
27,NP2,2019-02-21 16:36:50,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_10.jpg,0.0,3.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
28,NP2,2019-02-24 16:00:36,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_11.jpg,0.0,3.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
29,NP2,2019-02-15 20:38:24,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_13.jpg,0.0,2.0,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
30,NP2,2019-02-24 15:37:13,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_14.jpg,0.0,1.9038461538461533,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
31,NP2,2019-02-25 03:17:34,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_15.jpg,0.0,0.0,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
32,NP2,2019-02-21 22:51:16,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_19.jpg,0.0,2.041176470588235,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
33,NP2,2019-02-24 21:36:24,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_2.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
34,NP2,2019-02-21 15:29:09,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_21.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
35,NP2,2019-02-25 03:39:09,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_4.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
36,NP2,2019-02-13 20:34:53,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_5.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
37,NP2,2019-02-24 23:18:34,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_6.jpg,0.0,3.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
38,NP2,2019-02-25 00:27:49,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_9.jpg,0.0,2.0,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
39,NP2,2019-02-25 02:20:36,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_0.jpg,0.0,1.1670259309741364,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
40,NP2,2019-02-25 03:42:17,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_10.jpg,0.0,2.311888278825496,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
41,NP2,2019-02-21 17:01:32,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_13.jpg,0.0,0.7696943513475771,0.0,1.0,0.0,0.2790697674418605,47-3_UTSW_temporal_6E10
42,NP2,2019-02-24 22:41:39,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_14.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
43,NP2,2019-02-24 21:22:28,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_15.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
44,NP2,2019-02-13 19:59:35,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_16.jpg,0.0,1.0,0.0,1.0,0.0,1.0,47-3_UTSW_temporal_6E10
45,NP2,2019-02-21 22:55:32,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_17.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
46,NP2,2019-02-21 16:44:13,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_20.jpg,0.0,0.9274193548387096,0.0,0.10416666666666667,0.0,1.0,47-3_UTSW_temporal_6E10
47,NP2,2019-02-21 15:10:03,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_22.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
48,NP2,2019-02-25 01:09:32,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_23.jpg,0.0,2.6160714285714293,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
49,NP2,2019-02-21 17:57:21,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_24.jpg,0.0,2.1483360389610398,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
50,NP2,2019-02-25 01:01:48,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_25.jpg,0.0,0.0,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
51,NP2,2019-02-21 17:25:31,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_28.jpg,0.0,2.0105648723852667,0.0,0.7058823529411765,0.0,0.0,47-3_UTSW_temporal_6E10
52,NP2,2019-02-15 20:41:41,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_29.jpg,0.0,2.4233908372733257,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
53,NP2,2019-02-24 22:15:09,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_31.jpg,0.0,2.3701298701298703,0.0,1.3863636363636362,0.0,0.0,47-3_UTSW_temporal_6E10
54,NP2,2019-02-21 17:43:23,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_34.jpg,0.0,1.7382246376811594,0.0,1.375,0.0,0.0,47-3_UTSW_temporal_6E10
55,NP2,2019-02-13 19:53:51,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_35.jpg,0.0,2.575,0.0,0.5795454545454546,0.0,0.0,47-3_UTSW_temporal_6E10
56,NP2,2019-02-21 14:40:58,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_37.jpg,0.0,0.3515180265654649,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
57,NP2,2019-02-13 19:57:05,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_38.jpg,0.0,2.0,0.0,0.18181818181818185,0.0,0.0,47-3_UTSW_temporal_6E10
58,NP2,2019-02-25 03:56:27,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_39.jpg,0.0,1.2017543859649122,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
59,NP2,2019-02-24 22:55:19,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_4.jpg,0.0,1.297577700371885,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
60,NP2,2019-02-21 14:54:53,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_41.jpg,0.0,1.372190716236085,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
61,NP2,2019-02-21 16:27:18,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_42.jpg,0.0,1.1874396135265701,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
62,NP2,2019-02-13 19:57:51,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_43.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
63,NP2,2019-02-21 15:17:29,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_44.jpg,0.0,1.0,0.0,0.3954545454545455,0.0,0.0,47-3_UTSW_temporal_6E10
64,NP2,2019-02-24 18:49:59,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_45.jpg,0.0,2.2014301131614724,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
65,NP2,2019-02-21 15:54:39,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_46.jpg,0.0,1.9184596423796791,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
66,NP2,2019-02-21 15:54:04,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_47.jpg,0.0,0.8405797101449275,0.0,0.0,0.0,1.0,47-3_UTSW_temporal_6E10
67,NP2,2019-02-21 16:40:07,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_49.jpg,0.0,1.1606805293005673,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
68,NP2,2019-02-21 22:53:02,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_5.jpg,0.0,2.591549295774648,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
69,NP2,2019-02-13 21:05:37,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_52.jpg,0.0,1.956149314344803,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
70,NP2,2019-02-24 22:17:15,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_53.jpg,0.0,3.124489795918368,0.0,0.25609756097560976,0.0,0.0,47-3_UTSW_temporal_6E10
71,NP2,2019-02-21 16:20:55,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_54.jpg,0.0,3.0569944341372914,0.0,1.46524064171123,0.0,0.0,47-3_UTSW_temporal_6E10
72,NP2,2019-02-21 17:29:40,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_7.jpg,0.0,1.0,0.0,0.8339311334289814,0.0,0.0,47-3_UTSW_temporal_6E10
73,NP2,2019-02-24 23:24:37,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_8.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
74,NP2,2019-02-21 16:49:46,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_9.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
75,NP2,2019-02-25 03:47:15,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_1.jpg,0.0,0.0,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
76,NP2,2019-02-24 22:46:26,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_12.jpg,1.0,0.5138888888888888,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
77,NP2,2019-02-13 20:52:18,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_13.jpg,0.0,0.0,1.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
78,NP2,2019-02-25 00:48:11,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_14.jpg,0.6181818181818182,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
79,NP2,2019-02-25 00:06:00,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_15.jpg,0.0,0.0,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
80,NP2,2019-02-21 22:46:31,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_18.jpg,1.0,1.886363636363636,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
81,NP2,2019-02-24 15:46:35,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_19.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
82,NP2,2019-02-15 16:24:27,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_20.jpg,0.8644067796610171,1.3658536585365852,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
83,NP2,2019-02-24 18:26:55,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_21.jpg,0.0,1.345532209651351,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
84,NP2,2019-02-24 21:54:55,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_22.jpg,0.7833333333333333,1.3166666666666669,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
85,NP2,2019-02-24 21:59:08,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_23.jpg,0.0,0.8275225121219117,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
86,NP2,2019-02-25 01:33:38,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_24.jpg,0.009599783666846945,1.7341394025604553,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
87,NP2,2019-02-24 15:38:30,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_25.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
88,NP2,2019-02-13 19:52:12,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_26.jpg,1.0,1.1085776956822904,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
89,NP2,2019-02-21 22:50:10,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_27.jpg,0.7441860465116279,2.4507042253521134,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
90,NP2,2019-02-13 19:56:41,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_28.jpg,0.011627906976744186,2.4366197183098586,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
91,NP2,2019-02-15 20:52:07,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_3.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
92,NP2,2019-02-24 21:52:04,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_30.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
93,NP2,2019-02-21 17:43:36,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_6.jpg,0.0,0.0,0.0,0.0,0.0,1.0,47-3_UTSW_temporal_6E10
94,NP2,2019-02-21 16:08:28,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_7.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
95,NP2,2019-02-15 20:36:51,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_8.jpg,1.0,0.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
96,NP2,2019-02-21 22:59:22,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_9.jpg,0.13438735177865613,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
97,NP2,2019-02-21 17:35:00,47-3_UTSW_temporal_6E10_11_28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_28_0.jpg,0.0,0.0,0.0,1.0,0.0,0.0,47-3_UTSW_temporal_6E10
98,NP2,2019-02-25 03:41:52,47-3_UTSW_temporal_6E10_11_28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_28_1.jpg,0.0,0.0,0.0,0.0,0.0,1.0,47-3_UTSW_temporal_6E10
99,NP2,2019-02-21 14:35:32,47-3_UTSW_temporal_6E10_11_28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_28_4.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
100,NP2,2019-02-21 15:57:16,47-3_UTSW_temporal_6E10_11_6,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_6_0.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
101,NP2,2019-02-25 02:53:59,47-3_UTSW_temporal_6E10_11_6,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_6_10.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
102,NP2,2019-02-24 17:42:30,47-3_UTSW_temporal_6E10_11_6,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_6_6.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
103,NP2,2019-02-21 14:38:57,47-3_UTSW_temporal_6E10_11_6,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_6_8.jpg,0.0,0.0,1.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
104,NP2,2019-02-24 18:24:51,47-3_UTSW_temporal_6E10_12_22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_22_0.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
105,NP2,2019-02-25 02:21:27,47-3_UTSW_temporal_6E10_12_22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_22_1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
106,NP2,2019-02-24 23:58:35,47-3_UTSW_temporal_6E10_12_22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_22_11.jpg,0.0,2.981818181818182,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
107,NP2,2019-02-21 16:24:51,47-3_UTSW_temporal_6E10_12_22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_22_12.jpg,0.0,2.8194444444444446,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
