,Unnamed: 0,username,timestamp,sourcetile,imagename,cored,diffuse,CAA,negative,flag,notsure,source
10,10,NP5,2019-02-15 17:12:09,47-3_UTSW_temporal_6E10_0_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_28.jpg,0.0,1.7687089219611694,1.8306425604069043,0.0,1.7687089219611694,0.0,47-3_UTSW_temporal_6E10
11,11,NP5,2019-02-13 18:42:24,47-3_UTSW_temporal_6E10_0_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_29.jpg,0.0,1.4947076612903225,2.5212969567808274,0.0,1.4947076612903225,0.0,47-3_UTSW_temporal_6E10
12,12,NP5,2019-02-20 17:01:52,47-3_UTSW_temporal_6E10_0_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_3.jpg,0.0,2.677345537757437,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
13,13,NP5,2019-02-15 14:54:59,47-3_UTSW_temporal_6E10_0_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_30.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
14,14,NP5,2019-02-21 19:53:38,47-3_UTSW_temporal_6E10_0_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_4.jpg,0.0,2.4782608695652173,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
15,15,NP5,2019-02-19 22:50:11,47-3_UTSW_temporal_6E10_0_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_7.jpg,1.0,0.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
16,16,NP5,2019-02-19 22:21:18,47-3_UTSW_temporal_6E10_0_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_8.jpg,0.0,1.7536940190259132,0.2860360360360361,0.0,0.30105426747311825,0.0,47-3_UTSW_temporal_6E10
17,17,NP5,2019-02-20 17:45:43,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_0.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
18,18,NP5,2019-02-15 22:07:18,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
19,19,NP5,2019-02-21 16:26:54,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_2.jpg,0.0,1.1666666666666667,0.0,0.0,0.16666666666666666,0.0,47-3_UTSW_temporal_6E10
20,20,NP5,2019-02-15 21:58:04,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_3.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
21,21,NP5,2019-02-20 18:41:29,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_4.jpg,0.0,1.0,0.0,0.0,0.9196428571428572,0.9196428571428572,47-3_UTSW_temporal_6E10
22,22,NP5,2019-02-15 16:53:46,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_5.jpg,0.0,1.0,0.0,0.0,1.0,1.0,47-3_UTSW_temporal_6E10
23,23,NP5,2019-02-18 18:24:02,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_6.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
24,24,NP5,2019-02-19 17:52:29,47-3_UTSW_temporal_6E10_0_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_19_7.jpg,0.0,1.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
25,25,NP5,2019-02-21 19:01:30,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_0.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
26,26,NP5,2019-02-13 18:43:19,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
27,27,NP5,2019-02-15 22:05:21,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_10.jpg,0.0,3.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
28,28,NP5,2019-02-18 21:11:47,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_11.jpg,0.0,3.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
29,29,NP5,2019-02-15 14:35:16,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_13.jpg,0.0,3.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
30,30,NP5,2019-02-18 20:51:30,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_14.jpg,0.0,2.9038461538461537,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
31,31,NP5,2019-02-21 20:56:02,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_15.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
32,32,NP5,2019-02-18 19:11:48,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_19.jpg,0.0,2.041176470588235,0.0,0.0,0.6,0.0,47-3_UTSW_temporal_6E10
33,33,NP5,2019-02-19 22:30:58,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_2.jpg,1.0,0.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
34,34,NP5,2019-02-15 17:32:28,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_21.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
35,35,NP5,2019-02-21 21:30:43,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_4.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
36,36,NP5,2019-02-13 18:38:15,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_5.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
37,37,NP5,2019-02-20 17:49:18,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_6.jpg,0.0,3.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
38,38,NP5,2019-02-20 20:45:21,47-3_UTSW_temporal_6E10_0_20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_20_9.jpg,0.0,3.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
39,39,NP5,2019-02-21 18:27:37,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_0.jpg,0.0,2.167025930974136,0.0,0.0,0.9481481481481482,0.0,47-3_UTSW_temporal_6E10
40,40,NP5,2019-02-21 21:35:22,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_10.jpg,0.0,1.5915492957746482,0.0,0.0,0.7203389830508474,0.7203389830508474,47-3_UTSW_temporal_6E10
41,41,NP5,2019-02-18 17:19:48,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_13.jpg,0.0,1.7696943513475771,0.2790697674418605,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
42,42,NP5,2019-02-20 16:55:10,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_14.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
43,43,NP5,2019-02-19 22:18:36,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_15.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
44,44,NP5,2019-02-13 17:54:09,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_16.jpg,0.0,2.0,1.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
45,45,NP5,2019-02-18 19:19:04,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_17.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
46,46,NP5,2019-02-18 16:49:55,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_20.jpg,0.0,1.0315860215053765,1.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
47,47,NP5,2019-02-15 16:56:11,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_22.jpg,1.0,0.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
48,48,NP5,2019-02-21 16:32:20,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_23.jpg,0.0,2.6160714285714293,0.0,0.0,0.6160714285714286,0.0,47-3_UTSW_temporal_6E10
49,49,NP5,2019-02-18 18:43:42,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_24.jpg,0.0,2.1483360389610393,0.0,0.0,0.14833603896103895,0.0,47-3_UTSW_temporal_6E10
50,50,NP5,2019-02-21 16:23:13,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_25.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
51,51,NP5,2019-02-18 17:31:32,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_28.jpg,0.19318181818181815,1.9478178368121444,0.0,0.5754475703324808,0.0,0.0,47-3_UTSW_temporal_6E10
52,52,NP5,2019-02-15 14:39:58,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_29.jpg,0.5362940630797773,2.8870967741935485,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
53,53,NP5,2019-02-20 15:39:57,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_31.jpg,0.3701298701298701,3.386363636363636,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
54,54,NP5,2019-02-18 18:27:49,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_34.jpg,0.0,2.5625,0.0,0.5507246376811594,0.0625,0.0,47-3_UTSW_temporal_6E10
55,55,NP5,2019-02-13 17:41:48,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_35.jpg,0.0,2.1545454545454543,0.0,1.0,1.0,0.0,47-3_UTSW_temporal_6E10
56,56,NP5,2019-02-15 16:24:12,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_37.jpg,0.0,1.351518026565465,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
57,57,NP5,2019-02-13 17:48:44,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_38.jpg,0.0,1.181818181818182,0.0,1.0,1.0,0.0,47-3_UTSW_temporal_6E10
58,58,NP5,2019-02-21 21:51:54,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_39.jpg,0.0,1.2017543859649122,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
59,59,NP5,2019-02-20 17:14:14,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_4.jpg,0.0,2.2975777003718845,0.0,0.0,0.737037037037037,0.0,47-3_UTSW_temporal_6E10
60,60,NP5,2019-02-15 16:52:16,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_41.jpg,0.0,1.372190716236085,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
61,61,NP5,2019-02-15 21:54:38,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_42.jpg,0.0,1.18743961352657,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
62,62,NP5,2019-02-13 17:51:00,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_43.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
63,63,NP5,2019-02-15 17:14:14,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_44.jpg,0.0,1.3954545454545455,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
64,64,NP5,2019-02-19 21:38:42,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_45.jpg,0.0,2.2014301131614724,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
65,65,NP5,2019-02-15 20:44:17,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_46.jpg,0.0,1.9184596423796791,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
66,66,NP5,2019-02-15 20:43:22,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_47.jpg,0.0,0.8405797101449275,0.0,0.0,1.0,1.0,47-3_UTSW_temporal_6E10
67,67,NP5,2019-02-15 22:18:21,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_49.jpg,0.0,1.1606805293005673,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
68,68,NP5,2019-02-18 19:14:54,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_5.jpg,0.0,1.5915492957746482,0.0,0.0,1.0,1.0,47-3_UTSW_temporal_6E10
69,69,NP5,2019-02-14 22:08:09,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_52.jpg,0.04019789734075448,1.9159514170040488,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
70,70,NP5,2019-02-20 15:44:03,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_53.jpg,1.0,2.380587356893977,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
71,71,NP5,2019-02-15 21:45:26,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_54.jpg,0.7402597402597403,3.781975335588781,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
72,72,NP5,2019-02-18 18:05:27,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_7.jpg,0.0,1.8339311334289812,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
73,73,NP5,2019-02-20 18:22:22,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_8.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
74,74,NP5,2019-02-18 16:56:40,47-3_UTSW_temporal_6E10_11_15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_15_9.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
75,75,NP5,2019-02-21 21:39:59,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
76,76,NP5,2019-02-20 16:58:54,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_12.jpg,1.0,0.5138888888888888,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
77,77,NP5,2019-02-13 22:06:20,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_13.jpg,0.0,0.0,1.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
78,78,NP5,2019-02-21 16:09:11,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_14.jpg,0.6181818181818182,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
79,79,NP5,2019-02-20 18:45:08,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_15.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
80,80,NP5,2019-02-18 18:48:07,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_18.jpg,0.0,2.886363636363636,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
81,81,NP5,2019-02-18 21:00:28,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_19.jpg,0.0,1.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
82,82,NP5,2019-02-14 22:46:58,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_20.jpg,0.0,2.230260438197602,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
83,83,NP5,2019-02-19 20:11:17,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_21.jpg,0.0,1.345532209651351,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
84,84,NP5,2019-02-19 22:49:58,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_22.jpg,0.0,2.1,0.0,0.0,0.31666666666666665,0.0,47-3_UTSW_temporal_6E10
85,85,NP5,2019-02-19 22:56:19,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_23.jpg,0.0,0.8275225121219117,1.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
86,86,NP5,2019-02-21 16:49:58,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_24.jpg,0.0,1.7437391862273017,1.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
87,87,NP5,2019-02-18 20:52:23,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_25.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
88,88,NP5,2019-02-13 17:39:27,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_26.jpg,0.0,2.1085776956822904,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
89,89,NP5,2019-02-18 19:10:22,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_27.jpg,0.0,3.1948902718637404,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
90,90,NP5,2019-02-13 17:47:52,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_28.jpg,0.0,2.4482476252866032,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
91,91,NP5,2019-02-15 14:54:22,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_3.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
92,92,NP5,2019-02-19 22:45:58,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_30.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
93,93,NP5,2019-02-18 18:28:11,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_6.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
94,94,NP5,2019-02-15 21:04:27,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_7.jpg,0.0,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
95,95,NP5,2019-02-15 14:33:18,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_8.jpg,1.0,0.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
96,96,NP5,2019-02-18 20:25:19,47-3_UTSW_temporal_6E10_11_19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_9.jpg,0.13438735177865613,2.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
97,97,NP5,2019-02-18 18:14:15,47-3_UTSW_temporal_6E10_11_28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_28_0.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
98,98,NP5,2019-02-21 21:34:48,47-3_UTSW_temporal_6E10_11_28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_28_1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
99,99,NP5,2019-02-15 16:16:46,47-3_UTSW_temporal_6E10_11_28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_28_4.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
100,100,NP5,2019-02-15 20:48:50,47-3_UTSW_temporal_6E10_11_6,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_6_0.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
101,101,NP5,2019-02-21 19:01:00,47-3_UTSW_temporal_6E10_11_6,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_6_10.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
102,102,NP5,2019-02-18 21:46:27,47-3_UTSW_temporal_6E10_11_6,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_6_6.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
103,103,NP5,2019-02-15 16:21:29,47-3_UTSW_temporal_6E10_11_6,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_6_8.jpg,0.0,0.0,1.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
104,104,NP5,2019-02-19 20:10:07,47-3_UTSW_temporal_6E10_12_22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_22_0.jpg,0.0,1.0,0.0,0.0,1.0,0.0,47-3_UTSW_temporal_6E10
105,105,NP5,2019-02-21 18:28:11,47-3_UTSW_temporal_6E10_12_22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_22_1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,47-3_UTSW_temporal_6E10
